web-scraper-order,web-scraper-start-url,links,links-href,Name,Address,Pincode,Phone,Business_hours,
1674928310-732,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Karnik Chemists,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43454/karnik-chemists,Karnik Chemists,"Opp Cooper Hospital, Jvpd Scheme, Gulmohar Road, Vile Parle West, Mumbai",400056,(022) 26184316,Monday-Sunday 8am - 9pm,
1674928340-733,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Karachi Medical & General Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43513/karachi-medical-general-stores,Karachi Medical & General Stores,"Shivaji Chowk, Kalyan City, Thane",421301,(0251) 2301219,Monday-Sunday 8am - 9pm,
1674928372-734,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Kamath & Company Medical Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43568/kamath-company-medical-stores,Kamath & Company Medical Stores,"Saroja Arcade, Near Railway Station, Patkar Road, Dombivli East, Thane",421201,(0251) 2861381,Monday-Sunday 8am - 9pm,
1674928403-735,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Kamal Pharma,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43702/kamal-pharma,Kamal Pharma,"Shop No 59, Bangur Nagar Bhaji Market, Hira Mani Ratan Coperative Housing Society, Ayappa Temple Road, Goregaon West, Mumbai",400062,(022) 28760060,Monday-Sunday 8am - 9pm,
1674928434-736,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Kalpesh Medical Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43515/kalpesh-medical-stores,Kalpesh Medical Stores,"Balubhai Niwas, Opposite Agrawal Hospital, Daftari Road, Malad East, Mumbai",400097,(022) 28827213,Monday-Sunday 8am - 9pm,
1674928465-737,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Kailash Jeevan Medical,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43242/kailash-jeevan-medical,Kailash Jeevan Medical,"Shop No 1, Plot No 120, SAI Kunj, Near Kailash Jeevan Hospital, Govandi Station Road, Govandi East, Mumbai",400088,(022) 61639354,Monday-Sunday 8am - 9pm,
1674928496-738,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Jyoti Medico,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43563/jyoti-medico,Jyoti Medico,"Shop No 3/4, SAI Prakash Housing Society, Plot 108, Sector No 2, Charkop, Charkop-Kandivali West, Mumbai",400067,(022) 28602206,Monday-Sunday 8am - 9pm,
1674928527-739,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Jupiter Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43588/jupiter-pharmacy,Jupiter Pharmacy,"C/O Jupiter Hospital, Near Cadbury Junction, Opposite Flower Valley, Eastern Express Highway, Service Road, Thane West, Thane",400601,(022) 49170815,Monday-Sunday 8am - 9pm,
1674928557-740,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Jupiter Medical,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43240/jupiter-medical,Jupiter Medical,"Shop No 6, Eric House, Near Chembur Gymkhana, Ambedakar Garden, 16th Road, Chembur East, Mumbai",400071,(022) 49172071,Monday-Sunday 8am - 9pm,
1674928588-741,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Jitendra Medical Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43472/jitendra-medical-store,Jitendra Medical Store,"Shop No 5, Mahesh Kunj Building, Opp Cafe Cofee Day, Tilak Road, Ghatkopar East, Mumbai",400077,(022) 61429655,Monday-Sunday 8am - 9pm,
1674928619-742,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Jeevan Jyoti Medical Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43620/jeevan-jyoti-medical-stores,Jeevan Jyoti Medical Stores,"Shop 2, Amaya Cooperative Housing Society, Plot 101, Sector 1, Near Dr Mina Rane, Charkop, Kandivali West, Mumbai",400067,(022) 28687700,Monday-Sunday 8am - 9pm,
1674928650-743,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Jai Medical & General Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43550/jai-medical-general-stores,Jai Medical & General Stores,"63/65 , Mumtaz Manzil, Opposite CD Shirts, Woodhouse Road, Colaba, Mumbai",400005,(022) 22160999,Monday-Sunday 8am - 9pm,
1674928681-744,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Infant Jesus Medical & General Stor...,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43663/infant-jesus-medical-general-stor,Infant Jesus Medical & General Stor...,"Shop No 6 Gemini Apartment, Off Marve Road, Opposite St Jude's High School, Jankalyan Nagar, Malwani No 1, Malad West, Mumbai",400095,(022) 28620837,Monday-Sunday 8am - 9pm,
1674928712-745,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Hospital Chemists,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43557/hospital-chemists,Hospital Chemists,"Sir H N Hospital Building, Rajaram Mohanroy Road, Prarthana Samaj, MUMBAI",400004,(022) 23895553,Monday-Sunday 8am - 9pm,
1674928742-746,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Hospital Chemist,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43539/hospital-chemist,Hospital Chemist,"Bhiwandi House,Shop No.5, Opposite Cumbala Hill Hospital, August Kranti Marg, Kemps Corner, Mumbai",400036,(022) 23825599,Monday-Sunday 8am - 9pm,
1674928774-747,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Homecare Retail Marts Pvt Ltd,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43617/homecare-retail-marts-pvt-ltd,Homecare Retail Marts Pvt Ltd,"New Era Mill Compound, Moghul Lane, Matunga, Mumbai",400019,(022) 49268111,Monday-Sunday 8am - 9pm,
1674928804-748,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Hollywood Medical Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43681/hollywood-medical-stores,Hollywood Medical Stores,"Shop No 4, BMC Market, Near Kabootar Khana, 1ST Road, Khar West, Mumbai",400052,(022) 26461242,Monday-Sunday 8am - 9pm,
1674928835-749,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Hira Medico & General Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43274/hira-medico-general-stores,Hira Medico & General Stores,"Shop No 4, Hira Compound, Opp Navjivan Society, Chembur Colony, R C Marg, Chembur East, Mumbai",400074,(022) 61631152,Monday-Sunday 8am - 9pm,
1674928866-750,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Hira Medico & General Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43257/hira-medico-general-stores,Hira Medico & General Stores,"Shop No 4, Hira Compound, Opp Navjivan Society, Chembur Colony, R C Marg, Chembur East, Mumbai",400074,(022) 61631152,Monday-Sunday 8am - 9pm,
1674928896-751,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Hira Medical & General Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43675/hira-medical-general-stores,Hira Medical & General Stores,"Rosery Villa, 226 Mount Rd, Mazgaon, Mumbai",400010,(022) 23712124,Monday-Sunday 8am - 9pm,
1674928927-752,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Hira Chemist,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43580/hira-chemist,Hira Chemist,"Shop No2, 111, Kadawani Chamber - Mehta Chmber, Opp Sumer Tower,Nr MTNL Office, Motisha Lane, Mazgaon, Mumbai",400010,(022) 23753515,Monday-Sunday 8am - 9pm,
1674928958-753,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Hinduja Chemist,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43422/hinduja-chemist,Hinduja Chemist,"P D Hinduja Hospital, Veer Savarkar Marg, Mahim, Mumbai",400016,(022) 24447801,Monday-Sunday 8am - 9pm,
1674928989-754,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Health & Wellness Medical Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43439/health-wellness-medical-store,Health & Wellness Medical Store,"Shop No 1, Acropolis Complex, Near Tanvi Super Market, Military Road, Marol Pipeline-Andheri East, Mumbai",400059,(022) 29200200,Monday-Sunday 8am - 9pm,
1674929019-755,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Habib Hospital Chemist,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43375/habib-hospital-chemist,Habib Hospital Chemist,"Shop no. 167, Near Habib Hospital, Jail Road,Umerkhadi, Dongri, Dongri, Mumbai",400009,9870214269,Monday-Sunday 8am - 9pm,
1674929049-756,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Guruprasad Medical & General Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43429/guruprasad-medical-general-stores,Guruprasad Medical & General Stores,"Shop No 17, Twin Towers, Lokhandwala Complex-Andheri West, Mumbai",400053,(022) 26360566,Monday-Sunday 8am - 9pm,
1674929081-757,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Gurukripa Medical & General Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43295/gurukripa-medical-general-stores,Gurukripa Medical & General Stores,"Kasturi Building, Takka Road, Panvel, Navi Mumbai",410206,(022) 67688429,Monday-Sunday 8am - 9pm,
1674929111-758,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Gurudev Medical & General Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43327/gurudev-medical-general-store,Gurudev Medical & General Store,"Ramchandra Diwale Chawl, Near Suvarna Hotel, Malpa Dongri No 1, Andheri East, Mumbai",400093,(022) 61635595,Monday-Sunday 8am - 9pm,
1674929142-759,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Gurudev Medical & General Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43294/gurudev-medical-general-store,Gurudev Medical & General Store,"Ramchandra Diwale Chawl, Near Suvarna Hotel, Malpa Dongri No 1, Andheri East, Mumbai",400093,(022) 61635595,Monday-Sunday 8am - 9pm,
1674929174-760,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Guru Nanak Chemist,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43518/guru-nanak-chemist,Guru Nanak Chemist,"Shop No 2 Silver Craft, 16th &amp; 33rd Road Junction Opposite Mini Punjab Restaurant, Bandra West, Mumbai",400050,(022) 26002598,Monday-Sunday 8am - 9pm,
1674929205-761,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Govind Medical,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43269/govind-medical,Govind Medical,"Shop No 3 Plot No 19A Dediya Niwas, Opp Post Kidwai Nagar Post Office, R A Kidwai Road, Wadala, Mumbai",400031,(022) 61630825,Monday-Sunday 8am - 9pm,
1674929237-762,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Good Health A Medicine Shop,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43629/good-health-a-medicine-shop,Good Health A Medicine Shop,"Shop No 1, Ashina Apartment, Next To Arogya Nidhi Hospital, 13th Road, Juhu, Mumbai",400049,(022) 26714627,Monday-Sunday 8am - 9pm,
1674929267-763,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Golden Medico & Surgical,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43722/golden-medico-surgical,Golden Medico & Surgical,"Shop No. 19, Rizvi Park Chs Ltd.1626, Near Milan Subway Signal, S V Road, Santacruz West, Mumbai",400054,(022) 65342583,Monday-Sunday 8am - 9pm,
1674929298-764,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Gold Coin Chemists & General Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43647/gold-coin-chemists-general-stores,Gold Coin Chemists & General Stores,"15/B, Sunshine Apartment, Building No 27 A, Apna Ghar, Andheri West, Mumbai",400053,(022) 32969859,Monday-Sunday 8am - 9pm,
1674929329-765,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Gokul Medical,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43479/gokul-medical,Gokul Medical,"Shop No 2, Bhagirathi Bhuvan, Asha Nagar, Thakur Complex, Thakur Complex, Kandivali East, Mumbai",400101,(022) 28546569,Monday-Sunday 8am - 9pm,
1674929361-766,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Gokul Chemist,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43491/gokul-chemist,Gokul Chemist,"L/34, Gokuldham Shopping Centre, Near Gokuldham High School, Film City Rd, Goregaon East, Mumbai",400063,(022) 28400172,Monday-Sunday 8am - 9pm,
1674929392-767,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Gohil Brothers,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43433/gohil-brothers,Gohil Brothers,"Sethia Niwas, Nr Ram Mandir Road, M G Road, Vile Parle East, Mumbai",400057,9833861136,Monday-Sunday 8am - 9pm,
1674929422-768,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Glorious Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43512/glorious-pharmacy,Glorious Pharmacy,"2/A, Nandish Apartment, Opposite Santacruz Railway Station, Santacruz East, Mumbai",400055,(022) 26117487,Monday-Sunday 8am - 9pm,
1674929453-769,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Global Chemist,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43613/global-chemist,Global Chemist,"Plot No 19/A, Shop No 14, Shree Balaji Krupa Buillding, Opposite Daily Bazar, Sector 20, Kharghar, Navi Mumbai",410210,(022) 27744353,Monday-Sunday 8am - 9pm,
1674929485-770,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Ghelani Super Market,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43267/ghelani-super-market,Ghelani Super Market,"248,Shailbhadra, Near Popular Hotel, Hingwala Lane, Ghatkopar East, Mumbai",400077,(022) 61631227,Monday-Sunday 8am - 9pm,
1674929516-771,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Getwell Medico,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43571/getwell-medico,Getwell Medico,"Shop No.11, New Sunrise Chs. Ltd ., Shastri Nagar, Off. Lokhandwala Circle, Shastri Nagar Andheri West, Andheri West, Mumbai",400053,(022) 26347843,Monday-Sunday 8am - 9pm,
1674929547-772,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Getwell Medico,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43373/getwell-medico,Getwell Medico,"4 102 Taraporewala Aquarium, Opposite Cumbala Hill Hospital, August Kranti Marg, Kemps Corner, Mumbai",400036,(022) 23810400,Monday-Sunday 8am - 9pm,
1674929578-773,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Getwell Medical,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43627/getwell-medical,Getwell Medical,"77, Kapol Niwas Shop No 5, Raja Ram Mohan Roy Marg New Charni Rd, Charni Road, Mumbai",400004,(022) 23821963,Monday-Sunday 8am - 9pm,
1674929609-774,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Getwell Chemist,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43381/getwell-chemist,Getwell Chemist,"26-A, Agarwal Bhawan, Opposite Tirupati Apartment, Bhulabhai Desai Road, Breach Candy, Mumbai",400026,(022) 23515200,Monday-Sunday 8am - 9pm,
1674929640-775,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Get Well Chemists,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43505/get-well-chemists,Get Well Chemists,"No 269/A, Opposite Shell Petrol Pump Next To Amarsons, Linking Road, Bandra West, Mumbai",400050,(022) 26443186,Monday-Sunday 8am - 9pm,
1674929671-776,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Generic Medical Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/82231/generic-medical-stores,Generic Medical Stores,"Shop No.5, Plot No.177/183, Kalyan Bhuvan, J.S.S. Road, Girgaon",400004,2223814175,Monday-Sunday 8am - 9pm,
1674929701-777,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Gemini Medico,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43398/gemini-medico,Gemini Medico,"Shop No 8/9 Oscar Tower, Beside Maratha Mandir Cinema, 28th Maratha Mandir Marg, Mumbai Central, Mumbai",400008,(022) 23093771,Monday-Sunday 8am - 9pm,
1674929732-778,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Geeta Medical,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43598/geeta-medical,Geeta Medical,"Shop No 2 Building No. 19 Mhada Complex H - 54, Near Tarapur Garden,Near Police Station, Oshiwara, Off New Link Road, Andheri West, Mumbai",400053,(022) 26339115,Monday-Sunday 8am - 9pm,
1674929763-779,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Gateway Chemists,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43415/gateway-chemists,Gateway Chemists,"Shop No 4, Doctor House, Opp Jaslok Hospital, 14 DR G Deshmukh Marg, Pedder Road, Mumbai",400026,(022) 23538337,Monday-Sunday 8am - 9pm,
1674929796-780,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Ganesh Medical Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43542/ganesh-medical-stores,Ganesh Medical Stores,"271 Kamaldeep Bldg Shop No 2, Opp Sion Hospital, Sion, Mumbai",400022,(022) 24073467,Monday-Sunday 8am - 9pm,
